disc,model,h,primary_var_raw,primary_var_holm,primary_var_genuine,var_rel_impr_pct,genuine_ens_vol,max_var_adds_raw,max_var_adds_holm,max_var_rel,max_var_dm,max_var_p,max_var_holm,max_vol_adds_raw,max_vol_adds_holm,max_vol_rel,max_vol_dm,n_seeds,seeds,n_test,n_days,firm_var_adds_raw,firm_var_adds_holm,firm_var_rel,firm_var_dm,firm_var_p,firm_var_holm,firm_var_boot_lo,firm_var_boot_hi,firm_vol_adds_raw,firm_vol_adds_holm,firm_vol_rel,firm_vol_dm,AND_full_var_raw,AND_full_var_holm,AND_genuine_var_holm
long_form,B1_bow_ridge,5,False,False,False,1.1775236111748606,True,False,False,0.26293336180861765,0.13424973745745097,0.8932392470965462,1.0,True,False,0.8702402004086593,-2.4894682164675017,1,2026,7550,792,False,False,-0.10052695018851592,0.7109101865191743,0.4773494579374966,1.0,-0.0002627745907137901,0.0004977800406463811,False,False,-0.13846094021214841,2.577260531090889,False,False,False
long_form,B1_bow_ridge,10,False,False,False,1.761336347314015,True,False,False,0.32677167289536546,0.2704893797285148,0.7868567442163099,1.0,False,False,0.5055245411598753,-1.1633676149969525,1,2026,7167,766,False,False,-2.4772615265352527,0.34095319225050064,0.7332324364560655,1.0,-0.00811698229873409,0.007845339841226519,False,False,-2.7204936922898173,1.5442329990067878,False,False,False
long_form,B1_bow_ridge,20,True,False,False,2.9012275427275274,True,False,False,1.294215139268883,-0.8513816657601153,0.394824143202047,1.0,True,False,1.6075089729734726,-2.53254152467433,1,2026,7097,765,False,False,-4.784187293790582,2.759496485983813,0.005927639557961348,0.24896086143437662,0.0013415277436519425,0.010663737049468427,False,False,-4.984587316943238,4.2774053810582195,False,False,False
long_form,B2_tfidf_ridge,5,True,False,False,2.5995003617602057,True,False,False,0.5949530880926498,0.12128876304407316,0.9034931237821295,1.0,True,True,1.6721243059592703,-3.578977270382337,1,2026,7550,792,False,False,-0.5022787364127801,1.6483855430186334,0.09967067931567661,1.0,-0.0001496937564023699,0.0019769505275108517,False,False,-0.6147533787598136,4.190516371471096,False,False,False
long_form,B2_tfidf_ridge,10,True,True,True,2.6036348100782827,True,True,False,1.09598658910507,-2.257815569646052,0.02423824629973652,1.0,True,True,1.9517436929438372,-5.758058001261585,1,2026,7167,766,False,False,-3.504683399957368,4.2902514227233235,2.0135287060840474e-05,0.0011879819365895878,0.004159639651094842,0.011195885213456993,False,False,-3.892169412007764,7.022506519527929,False,False,False
long_form,B2_tfidf_ridge,20,True,True,True,5.426723011175095,True,True,True,2.450300526491557,-3.405967568548258,0.000693755801085329,0.04578788287163171,True,True,4.012857915594649,-5.24198341869174,1,2026,7097,765,False,False,-7.391938718852793,7.2210774952040255,1.248375500585898e-12,8.488953403984106e-11,0.010098294446869197,0.01760663735028987,False,False,-8.089490036358773,8.148036436520531,False,False,False
long_form,B3_lm_linear,5,False,False,False,-0.8845191340931738,False,False,False,-1.6410836252388639,0.524256552057964,0.6002469828827757,1.0,False,False,-0.22090145237417086,-1.4896574156683038,1,2026,7550,792,False,False,-0.11698063827998789,-0.31832278176400797,0.7503241304687177,1.0,-0.002677625647076769,0.0021714530102181677,False,False,0.20737098537938167,-1.8072493807800871,False,False,False
long_form,B3_lm_linear,10,True,False,False,1.3518631819870164,True,False,False,-0.6401243737383562,-0.665218446023802,0.5061112813065919,1.0,True,False,0.640650752913478,-3.034437804838625,1,2026,7167,766,False,False,0.09031767909921173,-1.5565948896013115,0.1199802790575279,1.0,-0.0012811267912956053,0.00012586363180538507,True,True,0.26052916835955614,-3.6299390954490334,False,False,False
long_form,B3_lm_linear,20,True,True,True,2.804059097840454,True,False,False,0.8159695650953347,-1.1899833420386905,0.2344225877573059,1.0,True,False,1.9268909711669004,-2.6424425427130447,1,2026,7097,765,False,False,-0.012985808546598147,2.430861075042331,0.015292072121516903,0.5199304521315747,4.511680334021131e-06,3.55842711126546e-05,False,False,-0.016889638928940735,3.465776861660725,False,False,False
long_form,B4_lm_features,5,False,False,False,-0.1127678640613572,False,False,False,-0.11050944184508561,2.064307855811371,0.03931405988945928,1.0,False,False,0.02321054438689578,1.628283402949714,1,2026,7550,792,False,False,0.1792200770066386,-1.8540337482695537,0.06410639787713417,1.0,-0.0033502758279526047,-6.159360537319025e-05,False,False,-0.13892354113198738,-1.4120615526624298,False,False,False
long_form,B4_lm_features,10,False,False,False,-0.5345034722844183,False,False,False,-0.06167814493043001,0.9559621213620763,0.33939335997965264,1.0,False,False,-0.7288209043307747,2.348403214369492,1,2026,7167,766,False,False,-1.5813367899123496,2.658862142299833,0.008004408359064881,0.3121719260035304,0.002280795721986103,0.011616845151704908,False,False,-2.7672721184718916,4.100921027127025,False,False,False
long_form,B4_lm_features,20,False,False,False,-1.534640749613068,False,False,False,-0.9869624216392361,1.0871633877981015,0.27730747099696823,1.0,False,False,-1.5541543078803324,1.7807779573084412,1,2026,7097,765,False,False,-5.904812198391588,4.355435880354468,1.5091799957332786e-05,0.0009055079974399672,0.005599028725314661,0.014285483676316461,False,False,-7.132788699177395,4.62143730361703,False,False,False
long_form,C1_bert_s1,5,False,False,False,1.6706391283776372,True,False,False,-1.5246495092057895,1.7193781643123658,0.08593674309644664,1.0,False,False,1.0875415902516692,-1.7136604465240008,3,2026+2027+2028,7550,792,False,False,0.5769254066100072,1.1195754288288098,0.2632345722273789,1.0,-0.0023727013643245745,0.009605021348902697,False,False,1.375679252652616,-1.2136597962230828,False,False,False
long_form,C1_bert_s1,10,False,False,False,-1.5191388971740556,False,False,False,-1.127754361433278,1.5982927591826313,0.11039076265697403,1.0,False,False,-0.11222989519218249,1.188121384556586,3,2026+2027+2028,7167,766,False,False,-8.688515480136052,4.5545512109598185,6.107131250505646e-06,0.00037864213753135,0.014540712109691822,0.03547590967818591,False,False,-4.7508274926016805,3.398628218324335,False,False,False
long_form,C1_bert_s1,20,True,True,True,2.7117392711129296,True,False,False,0.2665276935508706,-1.1086739388443516,0.2679197457877091,1.0,True,False,0.8963958620981477,-2.545497144777098,3,2026+2027+2028,7097,765,False,False,-6.3520782801661335,5.848410951300654,7.355097878690771e-09,4.854364599935909e-07,0.00922642377652582,0.01861266504506755,False,False,-6.487769596231946,6.287414110846445,False,False,False
long_form,C2_finbert_s1,5,True,True,True,2.791756129998093,True,True,False,1.0272768862103414,-2.1101332154560923,0.03516032685470816,1.0,True,False,0.6257345985468722,-2.30378669693651,3,2026+2027+2028,7550,792,False,False,-0.40227753768196195,3.4298266999798206,0.000635254184009834,0.03192250039306988,0.0005550668138152461,0.002118139235315886,False,False,-0.26767929084569136,3.3235703420730074,False,False,False
long_form,C2_finbert_s1,10,True,True,True,2.445461153058942,True,False,False,0.24692855923429297,-0.8056297849082703,0.42070668498972075,1.0,True,False,0.9308660657027903,-3.286434440299808,3,2026+2027+2028,7167,766,False,False,-2.713465376906384,2.6009324164487295,0.009476651743563479,0.34115946276828524,0.001777071779503987,0.012253987439030325,False,False,-3.179975910116078,4.9005707248331385,False,False,False
long_form,C2_finbert_s1,20,False,False,False,1.002914759676507,False,False,False,-3.9551096485353843,2.2484201670206936,0.024833689239981426,1.0,False,False,-5.512946239041388,2.5122551801811888,3,2026+2027+2028,7097,765,False,False,-1.7456160203878153,0.9806545276104653,0.32707356559591816,1.0,-0.0023024840027495216,0.00792180597790489,False,False,-0.014760063767369578,0.04487825611364158,False,False,False
long_form,C2_finbert_s2,5,False,False,False,0.7104272742078458,True,False,False,-0.025919402012105252,1.352918228437586,0.17646831649760616,1.0,True,True,0.22437224128003347,-3.3824729986152815,3,2026+2027+2028,7550,792,False,False,-1.3952612327269165,0.10035580579143906,0.9200872841881157,1.0,-0.003974904193143385,0.003904553750284843,False,False,-2.1960332136751135,3.6328508181451458,False,False,False
long_form,C2_finbert_s2,10,True,True,True,0.4063101663578585,True,False,False,-0.07479842734612219,2.1392976470242497,0.03272747041359832,1.0,False,False,-0.1401002232023973,4.970914452716033,3,2026+2027+2028,7167,766,False,False,-3.886779955734847,3.2164000528780297,0.001352696745355347,0.06222405028634596,0.0035819285382325196,0.015363459424813859,False,False,-3.731575065572988,5.249726995785849,False,False,False
long_form,C2_finbert_s2,20,True,True,True,2.148574381651443,True,False,False,-0.38262726888069337,1.177634794385271,0.23930893992208585,1.0,False,False,-0.5757797334831154,0.9415246564195779,3,2026+2027+2028,7097,765,False,False,-4.882112238483517,4.509663738362206,7.512875084003154e-06,0.0004582853801241924,0.004045324757968633,0.00977847147582322,False,False,-3.815308749341781,3.330076097342302,False,False,False
long_form,C2_finbert_s3,5,True,False,False,3.730576252360625,True,False,False,1.5866036965244792,-0.3772386863830067,0.706097419744475,1.0,True,False,1.2531674331711935,-2.864467021936873,3,2026+2027+2028,7550,792,False,False,-1.1138428558599904,2.5817106674528794,0.01001001339306276,0.35035046875719655,0.00047820145270838823,0.0034214853018862817,False,False,-0.8224170512679753,3.7698522689893847,False,False,False
long_form,C2_finbert_s3,10,True,False,False,2.116604692713276,True,False,False,-0.6516008893165366,-0.06507682239699515,0.948129835939769,1.0,True,False,-0.11873838320230805,-2.4863671243851564,3,2026+2027+2028,7167,766,False,False,-1.3637813149798366,1.7908382862426337,0.07371451468953276,1.0,-0.0005565727745046665,0.005346400899898293,False,False,-1.206670508038,3.82357511163039,False,False,False
long_form,C2_finbert_s3,20,False,False,False,-0.6820336075461984,False,False,False,-8.785269449905309,4.0784816350436675,5.0088121139394535e-05,0.003355904116339434,False,False,-12.691421114410813,5.0579864743246,3,2026+2027+2028,7097,765,False,False,-1.9481458238419784,0.7201461663191022,0.4716552618409298,1.0,-0.00286050463255179,0.006948233637263852,False,False,0.799378625448883,-1.492508153941691,False,False,False
long_form,C2_finbert_s4,5,False,False,False,0.0444777191192145,True,False,False,-0.6532907081166918,1.823678761664243,0.06857787548924468,1.0,True,False,0.5047140601849898,-3.166038938110394,3,2026+2027+2028,7550,792,False,False,-0.024886076107373267,-1.262347397126495,0.20719585494667014,1.0,-0.000565481188865163,0.00010404792304436196,False,False,-0.11785490488152484,2.623073432124869,False,False,False
long_form,C2_finbert_s4,10,True,True,True,0.2341827533201957,True,False,False,0.009749735222872096,0.5778195096936157,0.5635560142558729,1.0,False,False,-0.06402919520254047,3.3036969366014377,3,2026+2027+2028,7167,766,False,False,-3.9761772075794353,2.306430151403569,0.02135301461956318,0.6619434532064585,0.0006504620183069962,0.012793356154123518,False,False,-4.072630589054677,4.625460350800152,False,False,False
long_form,C2_finbert_s4,20,True,True,True,3.016706457700952,True,True,False,1.0272904059150278,-2.810215122694712,0.005077474097759698,0.3103655442425278,True,True,1.6630230712901755,-4.44651916864016,3,2026+2027+2028,7097,765,False,False,-6.730887823171472,5.761072084590088,1.2116715368595073e-08,7.875864989586798e-07,0.00859918479705085,0.017490239593683593,False,False,-6.865752501014555,6.4937359676565025,False,False,False
long_form,C3_roberta_s1,5,True,False,False,0.3620620729846993,True,False,False,-0.37056390355348,0.8909875389632275,0.37320678287680364,1.0,False,False,-0.34676519042358483,3.1281555368362817,3,2026+2027+2028,7550,792,False,False,-3.4186976008660928,2.1079274995880453,0.03535129796120839,0.9544850449526264,0.00021424609683824876,0.015463938120343154,False,False,-2.7785215147454543,3.713034055248291,False,False,False
long_form,C3_roberta_s1,10,True,True,True,1.788129990279329,True,False,False,-0.08661175051757217,-0.20523477346294144,0.8374432992696418,1.0,True,False,0.42362600161474656,-2.2862847578748227,3,2026+2027+2028,7167,766,False,False,-0.6888061074551679,1.6670768460975982,0.09590842636545789,1.0,-0.0003004797291817386,0.0026478267149771806,False,False,-0.7771987339969754,3.19970124352142,False,False,False
long_form,C3_roberta_s1,20,True,True,True,0.0213336700669487,True,False,False,-0.04099129347061143,0.3494874753438235,0.7268196805434819,1.0,False,False,-0.02838159973938398,-0.4058774102065691,3,2026+2027+2028,7097,765,False,False,-3.921462072716706,3.789360902642626,0.00016291903160146892,0.008797627706479322,0.005914934489405698,0.018184474414429396,False,False,-3.563052995471006,3.4450037476532245,False,False,False
long_form,C4_longformer,5,True,True,True,1.897340259422452,True,True,False,0.5680301752157222,-3.298182242485178,0.0010166102640593205,0.06506305689979651,True,True,0.46742540215589723,-3.9081703141032698,3,2026+2027+2028,7550,792,False,False,-2.8667071829252677,5.039833507929823,5.778166969602475e-07,3.698026860545584e-05,0.008033158914845014,0.017987210454206877,False,False,-2.206399931789977,5.20779369082895,False,False,False
long_form,C4_longformer,10,False,False,False,-2.493929410565445,False,False,False,-2.6510295321682706,5.6015262910576045,2.9644304175211265e-08,2.045456988089577e-06,False,False,-3.539355815845881,7.744920427178749,3,2026+2027+2028,7167,766,False,False,-10.73652360973454,7.486381480085611,1.9517287012890458e-13,1.3466928038894416e-11,0.023624159407071015,0.04030172838748177,False,False,-11.383002651276938,8.787737104424204,False,False,False
long_form,C4_longformer,20,True,True,True,1.277688970042177,True,False,False,-0.06151339983815546,0.020530904527828946,0.9836252196410006,1.0,False,False,-0.2892063035704674,0.40218399700472157,3,2026+2027+2028,7097,765,False,False,-6.988769157872268,4.056470461183133,5.493769335643578e-05,0.0031314485213168397,0.007027505247436746,0.019466764553352802,False,False,-5.025896545880523,2.8975826057944087,False,False,False
long_form,C6_llmtext,5,True,False,False,1.2769913571312774,True,True,False,0.3721275578591245,-2.0212518810299667,0.0435900510402352,1.0,True,True,1.0455397088134586,-4.857206963265619,1,2026,7550,792,False,False,-0.14412300079415188,2.655238913995414,0.008084647914128745,0.3121719260035304,0.000492520526143291,0.0020835426768748416,False,False,-0.1835090922270036,4.93869065781777,False,False,False
long_form,C6_llmtext,10,True,True,True,3.2580240278913815,True,False,False,0.2295908691689211,-1.6102808235463866,0.1077490821483602,1.0,True,True,1.0658540273160524,-4.664202346568008,1,2026,7167,766,False,False,-0.28680457815164206,2.834261617563065,0.0047142042022472125,0.20271078069663015,0.00042245194803376663,0.002243073371846277,False,False,-0.4332262742505682,5.789628525165399,False,False,False
long_form,C6_llmtext,20,True,False,False,0.1744911795845603,True,False,False,0.12361003184020422,-1.8871863288066655,0.05951412638496435,1.0,True,False,0.23329097161103168,-2.7856516494104975,1,2026,7097,765,True,False,0.05238407699094796,-3.045459838799516,0.002403085648426402,0.10813885417918809,-0.00035774006924836973,-7.819898575081587e-05,True,True,0.07942220499709277,-4.149751570196159,False,False,False
long_form,D1_concat_mlp,5,False,False,False,-0.7515501100569517,False,False,False,-0.5095968082810661,0.3398671286554827,0.734046817455159,1.0,False,False,-0.8883463559386153,2.316992119930182,3,2026+2027+2028,7550,792,False,False,-1.2576377054849412,0.5833383231998148,0.5598318476016201,1.0,-0.005554947195490013,0.00914791115915154,False,False,-1.3804046897496793,2.1119575054888573,False,False,False
long_form,D1_concat_mlp,10,False,False,False,-0.6044096786765426,False,False,False,-0.622205955966417,2.8148184471647,0.005005895874879481,0.3103655442425278,False,False,-0.38391950371513983,3.5728771794609986,3,2026+2027+2028,7167,766,False,False,-2.6901857551071755,3.239873687596738,0.0012475142523754382,0.058633169861645594,0.003953293798924833,0.01495460755854738,False,False,-1.7009158936566102,3.4228969399713898,False,False,False
long_form,D1_concat_mlp,20,True,True,True,0.0609914423394725,True,True,False,0.0001966220718930837,-2.7363891384498844,0.006355995670962758,0.37500374458680275,True,True,0.0006231597176263605,-5.09716855706631,3,2026+2027+2028,7097,765,False,False,-1.8244207244261883,2.345674134594896,0.019247541274791734,0.6351688620681273,0.0004036598227487107,0.007923449229570624,False,False,-2.8001391469048547,4.133916198761089,False,False,False
long_form,D2_gated_fusion,5,False,False,False,0.179440869273768,False,False,False,0.03163310159968492,0.59502803199127,0.5519949109255926,1.0,False,False,0.03558533557865177,-1.6751156765719413,3,2026+2027+2028,7550,792,False,False,-0.18866226666529218,-0.964608260173651,0.3350358654495447,1.0,-0.0020312668859354868,0.0006290780335102159,False,False,-0.15775051291526612,0.7575070404422837,False,False,False
long_form,D2_gated_fusion,10,False,False,False,-0.0116468309545028,False,False,False,-0.027623947700309966,0.6326521169481116,0.5271498947690403,1.0,False,False,0.14052457184327136,-0.8361669720594083,3,2026+2027+2028,7167,766,False,False,-0.20406667411366614,0.7438187761218418,0.4572145102019519,1.0,-0.0007961559810925684,0.0022091539059292415,False,False,0.1959241580538286,-0.8896646063158106,False,False,False
long_form,D2_gated_fusion,20,False,False,False,-2.5228842552463933,False,False,False,0.789860122449857,1.9812207759954097,0.047924646645717085,1.0,False,False,0.7814904693690342,2.8042415522021864,3,2026+2027+2028,7097,765,False,False,-5.117560897744871,3.3517288207890936,0.000842582511817315,0.04118147055741894,0.0075872102436761535,0.02969519864125945,False,False,-3.485351800733609,3.6847497794153075,False,False,False
long_form,D4_llmfused,5,False,False,False,0.2263307667530988,False,False,False,-0.047001172416476715,1.2706261874149756,0.2042352430925126,1.0,False,False,-0.10546414544363833,1.49702597830708,1,2026,7550,792,False,False,-0.0012819734545159917,1.1378634515263375,0.2555220383649779,1.0,-3.6706800692597734e-06,1.4078036154938562e-05,False,False,-0.0008496564248395374,0.6920093441873314,False,False,False
long_form,D4_llmfused,10,False,False,False,-0.0768241404903716,False,True,False,0.1967568479758565,-2.8054347274730063,0.00515244159865066,0.3103655442425278,True,False,0.28843182266024925,-3.137335290451552,1,2026,7167,766,False,False,-0.38685741677835683,0.4762630257824979,0.6340229935146944,1.0,-0.0015142146285205475,0.0028197884964717367,False,False,-0.1488928809151774,-0.44559187922104393,False,False,False
long_form,D4_llmfused,20,True,True,True,0.5075193745984387,True,True,False,0.31743903098437226,-3.296013785680456,0.0010259470075975239,0.06506305689979651,True,False,0.3651431169030308,-3.166851732140909,1,2026,7097,765,True,False,0.07066851793495338,-2.7511093345709936,0.006080007910865078,0.2492803243454682,-0.0004783742254926602,-9.624902538196444e-05,True,False,0.08311223424904371,-2.8704535321591305,True,False,False
event_driven,B1_bow_ridge,5,True,False,False,1.8403783199109485,True,False,False,0.4437322372776412,-0.5008662403522766,0.616576039595406,1.0,False,False,0.3122559643525115,-0.8080254589143752,1,2026,23855,996,True,False,0.5674029449335829,-2.129600436802631,0.03344954572875613,0.9365872804051716,-0.004075621890241685,-6.562398640811526e-05,True,True,0.46147629288483344,-3.5003178750106065,False,False,False
event_driven,B1_bow_ridge,10,True,False,False,1.4719394764482887,True,False,False,-0.1871350721481547,0.9468857252935248,0.3439280691732632,1.0,False,False,-0.15665235240116915,0.8062095219370352,1,2026,22785,991,True,False,0.27443416449343416,-2.7294638883189015,0.006456248349249655,0.2582499339699862,-0.001483323887613431,-0.00021621124787872496,True,True,0.25039343855457985,-4.714815232314584,False,False,False
event_driven,B1_bow_ridge,20,True,False,False,1.7734004002952355,True,False,False,-0.41529904378006827,1.1181400622812645,0.2637811940457735,1.0,False,False,-0.2666154547425453,0.9165284608971035,1,2026,22318,981,False,False,-0.2067645971231588,3.992899100485632,7.014661590269538e-05,0.003928210490550942,0.0002733184494252703,0.0008031090013908499,False,False,-0.1929512232630929,5.504606871801213,False,False,False
event_driven,B2_tfidf_ridge,5,True,False,False,1.8289951292327784,False,False,False,0.33556403151283837,0.07952722277966828,0.9366292707928076,1.0,False,False,0.14746509961938511,0.49152812096597076,1,2026,23855,996,True,False,0.569289338553222,-2.06093486511781,0.03956868514003467,1.0,-0.0038386415132863247,-7.695990100263567e-05,True,False,0.4435060552205759,-3.0628687169012365,False,False,False
event_driven,B2_tfidf_ridge,10,True,False,False,1.896735390672469,False,False,False,0.1637904686888059,0.17718520693361908,0.859399157948277,1.0,False,False,-0.05760373791356284,1.2196747326063002,1,2026,22785,991,True,True,0.35075339660669536,-3.532620375469176,0.00043044996349091917,0.022383398101527795,-0.001697415687782144,-0.00048326390497579634,True,True,0.2812042843458857,-4.279509994508872,False,False,False
event_driven,B2_tfidf_ridge,20,True,False,False,2.2728902606512693,True,False,False,-0.13519007033345484,0.6307819903459565,0.5283301516415025,1.0,False,False,-0.12739481289718926,0.928855906268381,1,2026,22318,981,False,False,-0.049002564694454145,3.9164530791785612,9.608820130411924e-05,0.005284851071726558,5.9840710953879925e-05,0.00018058785448586042,False,False,-0.04511005649686018,5.0766716391830045,False,False,False
